student_id,life_risk,study_risk,sport_risk,total_risk,risk_level,dominant_dimension,life_shap_top1,life_shap_top2,life_shap_top3,study_shap_top1,study_shap_top2,study_shap_top3,sport_shap_top1,sport_shap_top2,sport_shap_top3,M_score,A_score,P_score,dominant_MAP,pattern_label,pattern_reason,profile_text,intervention_type,intervention_text,priority
pjxyqxbk733,,,,,未知,unknown,,,,year_start,year_start,year_start,pe_unique_course,daily_daka_sum,daily_daka_sum,-0.5353245878452433,0.16837725532092127,-0.015805401612644286,A,能力不足型,MAP 机制以能力维度为主，说明核心问题偏向能力、节奏和资源不足。,该学生综合风险为未知，主要由未知维度驱动。行为上表现为：year_start、pe_unique_course。从机制上看，问题主要集中在能力。在群体中，该学生属于能力不足型。建议优先从能力干预入手。,能力,建议从能力机制入手，优先使用学习节奏支持、任务拆解与学习资源补足推动改进。,P3
pjxyqxbk737,,,,,未知,unknown,door_unique_ctrl,door_event_count,lib_unique_gate,year_start,year_start,year_start,fhl_mean,run_punch_count,bmi_count,0.3402317230775953,-0.21868776467063775,-0.010139609108997891,M,动机波动型,未落入前述高风险模式，当前更接近动机驱动的波动状态。,该学生综合风险为未知，主要由未知维度驱动。行为上表现为：year_start、door_unique_ctrl、fhl_mean。从机制上看，问题主要集中在动机。在群体中，该学生属于动机波动型。建议优先从动机干预入手。,动机,建议从动机机制入手，优先使用目标激励、正反馈机制与成就感强化推动改进。,P3
pjxyqxbk742,,,,,未知,unknown,club_active_flag,lib_visit_count,semester,semester,semester,semester,pe_unique_course,daily_daka_sum,pe_unique_course,-0.05685604393171937,0.10787639483039567,0.06330778754047083,A,能力不足型,MAP 机制以能力维度为主，说明核心问题偏向能力、节奏和资源不足。,该学生综合风险为未知，主要由未知维度驱动。行为上表现为：semester、club_active_flag、pe_unique_course。从机制上看，问题主要集中在能力。在群体中，该学生属于能力不足型。建议优先从能力干预入手。,能力,建议从能力机制入手，优先使用学习节奏支持、任务拆解与学习资源补足推动改进。,P3
pjxyqxbk743,,,,,未知,unknown,door_unique_ctrl,door_event_count,lib_unique_gate,year_start,year_start,semester,pe_unique_course,daily_daka_sum,pe_unique_course,-0.075655488356327,0.11814295010318347,-0.0116933664786054,A,能力不足型,MAP 机制以能力维度为主，说明核心问题偏向能力、节奏和资源不足。,该学生综合风险为未知，主要由未知维度驱动。行为上表现为：year_start、door_unique_ctrl、pe_unique_course。从机制上看，问题主要集中在能力。在群体中，该学生属于能力不足型。建议优先从能力干预入手。,能力,建议从能力机制入手，优先使用学习节奏支持、任务拆解与学习资源补足推动改进。,P3
pjxyqxbk745,,,,,未知,unknown,,,,year_start,year_start,year_start,pe_unique_course,daily_daka_sum,daily_daka_sum,-0.31458216256927696,0.17349567529708126,-0.01556253924944905,A,能力不足型,MAP 机制以能力维度为主，说明核心问题偏向能力、节奏和资源不足。,该学生综合风险为未知，主要由未知维度驱动。行为上表现为：year_start、pe_unique_course。从机制上看，问题主要集中在能力。在群体中，该学生属于能力不足型。建议优先从能力干预入手。,能力,建议从能力机制入手，优先使用学习节奏支持、任务拆解与学习资源补足推动改进。,P3
pjxyqxbk746,,,,,未知,unknown,,,,year_start,semester,semester,pe_unique_course,pe_unique_course,daily_daka_sum,-1.5884709072345868,0.17055434187203625,-0.015065089425455386,A,能力不足型,MAP 机制以能力维度为主，说明核心问题偏向能力、节奏和资源不足。,该学生综合风险为未知，主要由未知维度驱动。行为上表现为：year_start、pe_unique_course。从机制上看，问题主要集中在能力。在群体中，该学生属于能力不足型。建议优先从能力干预入手。,能力,建议从能力机制入手，优先使用学习节奏支持、任务拆解与学习资源补足推动改进。,P3
pjxyqxbk748,,,,,未知,unknown,,,,year_start,year_start,year_start,pe_unique_course,daily_daka_sum,daily_daka_sum,-0.32470949379261566,0.17527550892531849,-0.016699107156442038,A,能力不足型,MAP 机制以能力维度为主，说明核心问题偏向能力、节奏和资源不足。,该学生综合风险为未知，主要由未知维度驱动。行为上表现为：year_start、pe_unique_course。从机制上看，问题主要集中在能力。在群体中，该学生属于能力不足型。建议优先从能力干预入手。,能力,建议从能力机制入手，优先使用学习节奏支持、任务拆解与学习资源补足推动改进。,P3
pjxyqxbk751,,,,,未知,unknown,club_active_flag,lib_visit_count,semester,year_start,year_start,year_start,pe_unique_course,pe_unique_course,daily_daka_sum,-1.1999423346327014,0.11367739476015158,-0.02365190348461722,A,能力不足型,MAP 机制以能力维度为主，说明核心问题偏向能力、节奏和资源不足。,该学生综合风险为未知，主要由未知维度驱动。行为上表现为：year_start、club_active_flag、pe_unique_course。从机制上看，问题主要集中在能力。在群体中，该学生属于能力不足型。建议优先从能力干预入手。,能力,建议从能力机制入手，优先使用学习节奏支持、任务拆解与学习资源补足推动改进。,P3
pjxyqxbk753,,,,,未知,unknown,,,,year_start,year_start,year_start,pe_unique_course,daily_daka_sum,daily_daka_sum,-0.32451199359726146,0.1751926755815742,-0.0152698419433943,A,能力不足型,MAP 机制以能力维度为主，说明核心问题偏向能力、节奏和资源不足。,该学生综合风险为未知，主要由未知维度驱动。行为上表现为：year_start、pe_unique_course。从机制上看，问题主要集中在能力。在群体中，该学生属于能力不足型。建议优先从能力干预入手。,能力,建议从能力机制入手，优先使用学习节奏支持、任务拆解与学习资源补足推动改进。,P3
pjxyqxbk755,,,,,未知,unknown,,,,year_start,year_start,year_start,pe_unique_course,daily_daka_sum,daily_daka_sum,-0.3147406626818701,0.1740650086119769,-0.01340597353397895,A,能力不足型,MAP 机制以能力维度为主，说明核心问题偏向能力、节奏和资源不足。,该学生综合风险为未知，主要由未知维度驱动。行为上表现为：year_start、pe_unique_course。从机制上看，问题主要集中在能力。在群体中，该学生属于能力不足型。建议优先从能力干预入手。,能力,建议从能力机制入手，优先使用学习节奏支持、任务拆解与学习资源补足推动改进。,P3
pjxyqxbk757,,,,,未知,unknown,door_unique_ctrl,door_event_count,lib_unique_gate,year_start,year_start,year_start,pe_unique_course,daily_daka_sum,daily_daka_sum,-0.20595921897329386,0.11691467243035619,-0.009943937072196473,A,能力不足型,MAP 机制以能力维度为主，说明核心问题偏向能力、节奏和资源不足。,该学生综合风险为未知，主要由未知维度驱动。行为上表现为：year_start、door_unique_ctrl、pe_unique_course。从机制上看，问题主要集中在能力。在群体中，该学生属于能力不足型。建议优先从能力干预入手。,能力,建议从能力机制入手，优先使用学习节奏支持、任务拆解与学习资源补足推动改进。,P3
pjxyqxbk759,,,,,未知,unknown,,,,year_start,year_start,year_start,pe_unique_course,daily_daka_sum,daily_daka_sum,-0.2867674961360171,0.1568630048967896,-0.0169739420491392,A,能力不足型,MAP 机制以能力维度为主，说明核心问题偏向能力、节奏和资源不足。,该学生综合风险为未知，主要由未知维度驱动。行为上表现为：year_start、pe_unique_course。从机制上看，问题主要集中在能力。在群体中，该学生属于能力不足型。建议优先从能力干预入手。,能力,建议从能力机制入手，优先使用学习节奏支持、任务拆解与学习资源补足推动改进。,P3
pjxyqxbk760,,,,,未知,unknown,club_active_flag,lib_visit_count,semester,year_start,year_start,year_start,fhl_mean,run_punch_count,ws_mean,0.14168295291562719,0.7621976687012239,-0.023078301521429253,A,能力不足型,MAP 机制以能力维度为主，说明核心问题偏向能力、节奏和资源不足。,该学生综合风险为未知，主要由未知维度驱动。行为上表现为：year_start、club_active_flag、fhl_mean。从机制上看，问题主要集中在能力。在群体中，该学生属于能力不足型。建议优先从能力干预入手。,能力,建议从能力机制入手，优先使用学习节奏支持、任务拆解与学习资源补足推动改进。,P3
pjxyqxbk764,,,,,未知,unknown,,,,year_start,year_start,year_start,pe_unique_course,daily_daka_sum,daily_daka_sum,-0.32451199359726146,0.1751926755815742,-0.0156261921290248,A,能力不足型,MAP 机制以能力维度为主，说明核心问题偏向能力、节奏和资源不足。,该学生综合风险为未知，主要由未知维度驱动。行为上表现为：year_start、pe_unique_course。从机制上看，问题主要集中在能力。在群体中，该学生属于能力不足型。建议优先从能力干预入手。,能力,建议从能力机制入手，优先使用学习节奏支持、任务拆解与学习资源补足推动改进。,P3
pjxyqxbk765,,,,,未知,unknown,door_unique_ctrl,door_event_count,lib_unique_gate,year_start,year_start,year_start,pe_unique_course,daily_daka_sum,pe_unique_course,-0.07549428824024895,0.11728450570354847,-0.010227750517172358,A,能力不足型,MAP 机制以能力维度为主，说明核心问题偏向能力、节奏和资源不足。,该学生综合风险为未知，主要由未知维度驱动。行为上表现为：year_start、door_unique_ctrl、pe_unique_course。从机制上看，问题主要集中在能力。在群体中，该学生属于能力不足型。建议优先从能力干预入手。,能力,建议从能力机制入手，优先使用学习节奏支持、任务拆解与学习资源补足推动改进。,P3
pjxyqxbk767,,,,,未知,unknown,,,,year_start,year_start,year_start,pe_unique_course,pe_unique_course,daily_daka_sum,0.25738309712149193,0.1716486755225806,-0.015343683815847888,M,动机波动型,未落入前述高风险模式，当前更接近动机驱动的波动状态。,该学生综合风险为未知，主要由未知维度驱动。行为上表现为：year_start、pe_unique_course。从机制上看，问题主要集中在动机。在群体中，该学生属于动机波动型。建议优先从动机干预入手。,动机,建议从动机机制入手，优先使用目标激励、正反馈机制与成就感强化推动改进。,P3
pjxyqxbk777,,,,,未知,unknown,door_unique_ctrl,door_event_count,lib_unique_gate,year_start,year_start,year_start,ywqz_mean,ywqz_mean,ywqz_mean,0.16737891871482127,-0.7815726804288725,-0.011175682012511068,M,动机波动型,未落入前述高风险模式，当前更接近动机驱动的波动状态。,该学生综合风险为未知，主要由未知维度驱动。行为上表现为：year_start、door_unique_ctrl、ywqz_mean。从机制上看，问题主要集中在动机。在群体中，该学生属于动机波动型。建议优先从动机干预入手。,动机,建议从动机机制入手，优先使用目标激励、正反馈机制与成就感强化推动改进。,P3
pjxyqxbk778,,,,,未知,unknown,club_active_flag,lib_visit_count,semester,year_start,year_start,year_start,ywqz_mean,ywqz_mean,ywqz_mean,-0.07178222180965212,-0.763572768181873,-0.02641569890956223,P,提示缺失型,MAP 机制以提示维度为主，说明外部提醒、约束和环境触发较弱。,该学生综合风险为未知，主要由未知维度驱动。行为上表现为：year_start、club_active_flag、ywqz_mean。从机制上看，问题主要集中在提示。在群体中，该学生属于提示缺失型。建议优先从提示干预入手。,提示,建议从提示机制入手，优先使用行为提醒、外部约束与环境触发优化推动改进。,P3
pjxyqxbk779,,,,,未知,unknown,,,,year_start,year_start,semester,pe_unique_course,daily_daka_sum,pe_unique_course,-0.22746175538282837,0.17323609171062684,-0.01634605204127725,A,能力不足型,MAP 机制以能力维度为主，说明核心问题偏向能力、节奏和资源不足。,该学生综合风险为未知，主要由未知维度驱动。行为上表现为：year_start、pe_unique_course。从机制上看，问题主要集中在能力。在群体中，该学生属于能力不足型。建议优先从能力干预入手。,能力,建议从能力机制入手，优先使用学习节奏支持、任务拆解与学习资源补足推动改进。,P3
pjxyqxbk780,,,,,未知,unknown,door_unique_ctrl,door_event_count,lib_unique_gate,year_start,year_start,year_start,pe_unique_course,pe_unique_course,daily_daka_sum,0.173245231360197,0.10862217272842913,-0.007701840663786125,M,动机波动型,未落入前述高风险模式，当前更接近动机驱动的波动状态。,该学生综合风险为未知，主要由未知维度驱动。行为上表现为：year_start、door_unique_ctrl、pe_unique_course。从机制上看，问题主要集中在动机。在群体中，该学生属于动机波动型。建议优先从动机干预入手。,动机,建议从动机机制入手，优先使用目标激励、正反馈机制与成就感强化推动改进。,P3
pjxyqxbk782,,,,,未知,unknown,club_active_flag,lib_visit_count,semester,year_start,year_start,year_start,pe_unique_course,pe_unique_course,daily_daka_sum,0.17335089810192408,0.10766683942700413,-0.025036265266502166,M,动机波动型,未落入前述高风险模式，当前更接近动机驱动的波动状态。,该学生综合风险为未知，主要由未知维度驱动。行为上表现为：year_start、club_active_flag、pe_unique_course。从机制上看，问题主要集中在动机。在群体中，该学生属于动机波动型。建议优先从动机干预入手。,动机,建议从动机机制入手，优先使用目标激励、正反馈机制与成就感强化推动改进。,P3
pjxyqxbk787,,,,,未知,unknown,,,,year_start,year_start,semester,pe_unique_course,pe_unique_course,daily_daka_sum,0.23165494709741316,0.17772289221957305,-0.016607982909004785,M,动机波动型,未落入前述高风险模式，当前更接近动机驱动的波动状态。,该学生综合风险为未知，主要由未知维度驱动。行为上表现为：year_start、pe_unique_course。从机制上看，问题主要集中在动机。在群体中，该学生属于动机波动型。建议优先从动机干预入手。,动机,建议从动机机制入手，优先使用目标激励、正反馈机制与成就感强化推动改进。,P3
pjxyqxbk788,,,,,未知,unknown,,,,year_start,year_start,year_start,pe_unique_course,daily_daka_sum,daily_daka_sum,-0.3148991627944633,0.17537300856411434,-0.0171897703832154,A,能力不足型,MAP 机制以能力维度为主，说明核心问题偏向能力、节奏和资源不足。,该学生综合风险为未知，主要由未知维度驱动。行为上表现为：year_start、pe_unique_course。从机制上看，问题主要集中在能力。在群体中，该学生属于能力不足型。建议优先从能力干预入手。,能力,建议从能力机制入手，优先使用学习节奏支持、任务拆解与学习资源补足推动改进。,P3
pjxyqxbk789,,,,,未知,unknown,club_active_flag,lib_visit_count,semester,semester,semester,semester,pe_unique_course,daily_daka_sum,daily_daka_sum,-0.2163027735023465,0.11695033928354566,0.08556272483491982,A,能力不足型,MAP 机制以能力维度为主，说明核心问题偏向能力、节奏和资源不足。,该学生综合风险为未知，主要由未知维度驱动。行为上表现为：semester、club_active_flag、pe_unique_course。从机制上看，问题主要集中在能力。在群体中，该学生属于能力不足型。建议优先从能力干预入手。,能力,建议从能力机制入手，优先使用学习节奏支持、任务拆解与学习资源补足推动改进。,P3
pjxyqxbk791,,,,,未知,unknown,door_unique_ctrl,door_event_count,lib_unique_gate,year_start,semester,semester,pe_unique_course,daily_daka_sum,daily_daka_sum,-0.21634132906484096,0.11677845038771613,-0.0101500461092571,A,能力不足型,MAP 机制以能力维度为主，说明核心问题偏向能力、节奏和资源不足。,该学生综合风险为未知，主要由未知维度驱动。行为上表现为：year_start、door_unique_ctrl、pe_unique_course。从机制上看，问题主要集中在能力。在群体中，该学生属于能力不足型。建议优先从能力干预入手。,能力,建议从能力机制入手，优先使用学习节奏支持、任务拆解与学习资源补足推动改进。,P3
pjxyqxbk792,,,,,未知,unknown,club_active_flag,lib_visit_count,semester,semester,semester,semester,pe_unique_course,daily_daka_sum,pe_unique_course,-0.0756677661370503,0.1240834499582647,0.0802177389044284,A,能力不足型,MAP 机制以能力维度为主，说明核心问题偏向能力、节奏和资源不足。,该学生综合风险为未知，主要由未知维度驱动。行为上表现为：semester、club_active_flag、pe_unique_course。从机制上看，问题主要集中在能力。在群体中，该学生属于能力不足型。建议优先从能力干预入手。,能力,建议从能力机制入手，优先使用学习节奏支持、任务拆解与学习资源补足推动改进。,P3
pjxyqxbk794,,,,,未知,unknown,door_unique_ctrl,door_event_count,lib_unique_gate,semester,semester,semester,pe_unique_course,pe_unique_course,daily_daka_sum,-1.2860968868092943,0.11069686975032077,0.09309320874250941,A,能力不足型,MAP 机制以能力维度为主，说明核心问题偏向能力、节奏和资源不足。,该学生综合风险为未知，主要由未知维度驱动。行为上表现为：semester、door_unique_ctrl、pe_unique_course。从机制上看，问题主要集中在能力。在群体中，该学生属于能力不足型。建议优先从能力干预入手。,能力,建议从能力机制入手，优先使用学习节奏支持、任务拆解与学习资源补足推动改进。,P3
pjxyqxbk795,,,,,未知,unknown,club_active_flag,lib_visit_count,semester,year_start,year_start,year_start,ywqz_mean,ywqz_mean,ywqz_mean,-0.0716765550679233,-0.7649876126979166,-0.0231119232680434,P,提示缺失型,MAP 机制以提示维度为主，说明外部提醒、约束和环境触发较弱。,该学生综合风险为未知，主要由未知维度驱动。行为上表现为：year_start、club_active_flag、ywqz_mean。从机制上看，问题主要集中在提示。在群体中，该学生属于提示缺失型。建议优先从提示干预入手。,提示,建议从提示机制入手，优先使用行为提醒、外部约束与环境触发优化推动改进。,P3
pjxyqxbk797,,,,,未知,unknown,door_unique_ctrl,door_event_count,lib_unique_gate,year_start,year_start,year_start,ywqz_mean,ywqz_mean,ywqz_mean,-0.07182506624298783,-0.7640699568776413,-0.0115223424107191,P,提示缺失型,MAP 机制以提示维度为主，说明外部提醒、约束和环境触发较弱。,该学生综合风险为未知，主要由未知维度驱动。行为上表现为：year_start、door_unique_ctrl、ywqz_mean。从机制上看，问题主要集中在提示。在群体中，该学生属于提示缺失型。建议优先从提示干预入手。,提示,建议从提示机制入手，优先使用行为提醒、外部约束与环境触发优化推动改进。,P3
pjxyqxbk801,,,,,未知,unknown,,,,year_start,year_start,year_start,pe_unique_course,daily_daka_sum,daily_daka_sum,-0.32451199359726146,0.17519734222888925,-0.0179755844358421,A,能力不足型,MAP 机制以能力维度为主，说明核心问题偏向能力、节奏和资源不足。,该学生综合风险为未知，主要由未知维度驱动。行为上表现为：year_start、pe_unique_course。从机制上看，问题主要集中在能力。在群体中，该学生属于能力不足型。建议优先从能力干预入手。,能力,建议从能力机制入手，优先使用学习节奏支持、任务拆解与学习资源补足推动改进。,P3
pjxyqxbk803,,,,,未知,unknown,club_active_flag,lib_visit_count,semester,year_start,year_start,year_start,pe_unique_course,daily_daka_sum,daily_daka_sum,-0.2163536068455643,0.12272517243921742,-0.022767775663224885,A,能力不足型,MAP 机制以能力维度为主，说明核心问题偏向能力、节奏和资源不足。,该学生综合风险为未知，主要由未知维度驱动。行为上表现为：year_start、club_active_flag、pe_unique_course。从机制上看，问题主要集中在能力。在群体中，该学生属于能力不足型。建议优先从能力干预入手。,能力,建议从能力机制入手，优先使用学习节奏支持、任务拆解与学习资源补足推动改进。,P3
pjxyqxbk804,,,,,未知,unknown,door_unique_ctrl,door_event_count,lib_unique_gate,year_start,year_start,year_start,pe_unique_course,daily_daka_sum,pe_unique_course,-0.07554982161459822,0.1167539502089221,-0.011636175096756867,A,能力不足型,MAP 机制以能力维度为主，说明核心问题偏向能力、节奏和资源不足。,该学生综合风险为未知，主要由未知维度驱动。行为上表现为：year_start、door_unique_ctrl、pe_unique_course。从机制上看，问题主要集中在能力。在群体中，该学生属于能力不足型。建议优先从能力干预入手。,能力,建议从能力机制入手，优先使用学习节奏支持、任务拆解与学习资源补足推动改进。,P3
pjxyqxbk807,,,,,未知,unknown,club_active_flag,lib_visit_count,semester,year_start,year_start,year_start,pe_unique_course,daily_daka_sum,pe_unique_course,-0.0756554883563287,0.11822317233830676,-0.023815132102808247,A,能力不足型,MAP 机制以能力维度为主，说明核心问题偏向能力、节奏和资源不足。,该学生综合风险为未知，主要由未知维度驱动。行为上表现为：year_start、club_active_flag、pe_unique_course。从机制上看，问题主要集中在能力。在群体中，该学生属于能力不足型。建议优先从能力干预入手。,能力,建议从能力机制入手，优先使用学习节奏支持、任务拆解与学习资源补足推动改进。,P3
pjxyqxbk810,,,,,未知,unknown,door_unique_ctrl,door_event_count,lib_unique_gate,year_start,semester,semester,ywqz_mean,ywqz_mean,ywqz_mean,-0.07465761571812131,-0.7649852333141491,-0.011351494318463733,P,提示缺失型,MAP 机制以提示维度为主，说明外部提醒、约束和环境触发较弱。,该学生综合风险为未知，主要由未知维度驱动。行为上表现为：year_start、door_unique_ctrl、ywqz_mean。从机制上看，问题主要集中在提示。在群体中，该学生属于提示缺失型。建议优先从提示干预入手。,提示,建议从提示机制入手，优先使用行为提醒、外部约束与环境触发优化推动改进。,P3
pjxyqxbk811,,,,,未知,unknown,club_active_flag,lib_visit_count,semester,year_start,year_start,year_start,pe_unique_course,daily_daka_sum,daily_daka_sum,-0.33393129064080784,0.11582761681626226,-0.02434949566045543,A,能力不足型,MAP 机制以能力维度为主，说明核心问题偏向能力、节奏和资源不足。,该学生综合风险为未知，主要由未知维度驱动。行为上表现为：year_start、club_active_flag、pe_unique_course。从机制上看，问题主要集中在能力。在群体中，该学生属于能力不足型。建议优先从能力干预入手。,能力,建议从能力机制入手，优先使用学习节奏支持、任务拆解与学习资源补足推动改进。,P3
pjxyqxbk812,,,,,未知,unknown,,,,semester,semester,semester,pe_unique_course,daily_daka_sum,pe_unique_course,-0.1134832325344905,0.17748475850746015,0.1252116428967223,A,能力不足型,MAP 机制以能力维度为主，说明核心问题偏向能力、节奏和资源不足。,该学生综合风险为未知，主要由未知维度驱动。行为上表现为：semester、pe_unique_course。从机制上看，问题主要集中在能力。在群体中，该学生属于能力不足型。建议优先从能力干预入手。,能力,建议从能力机制入手，优先使用学习节奏支持、任务拆解与学习资源补足推动改进。,P3
pjxyqxbk813,,,,,未知,unknown,,,,year_start,year_start,year_start,pe_unique_course,daily_daka_sum,pe_unique_course,-0.11339993247296659,0.17735975850746016,-0.01376121513062511,A,能力不足型,MAP 机制以能力维度为主，说明核心问题偏向能力、节奏和资源不足。,该学生综合风险为未知，主要由未知维度驱动。行为上表现为：year_start、pe_unique_course。从机制上看，问题主要集中在能力。在群体中，该学生属于能力不足型。建议优先从能力干预入手。,能力,建议从能力机制入手，优先使用学习节奏支持、任务拆解与学习资源补足推动改进。,P3
pjxyqxbk816,,,,,未知,unknown,door_unique_ctrl,door_event_count,lib_unique_gate,year_start,year_start,year_start,pe_unique_course,pe_unique_course,daily_daka_sum,-1.1829913980482767,0.1193286721294124,-0.01000085410034826,A,能力不足型,MAP 机制以能力维度为主，说明核心问题偏向能力、节奏和资源不足。,该学生综合风险为未知，主要由未知维度驱动。行为上表现为：year_start、door_unique_ctrl、pe_unique_course。从机制上看，问题主要集中在能力。在群体中，该学生属于能力不足型。建议优先从能力干预入手。,能力,建议从能力机制入手，优先使用学习节奏支持、任务拆解与学习资源补足推动改进。,P3
pjxyqxbk820,,,,,未知,unknown,club_active_flag,lib_visit_count,semester,year_start,year_start,year_start,pe_unique_course,daily_daka_sum,daily_daka_sum,-0.21634132906484269,0.11677845038771613,-0.02385533604479396,A,能力不足型,MAP 机制以能力维度为主，说明核心问题偏向能力、节奏和资源不足。,该学生综合风险为未知，主要由未知维度驱动。行为上表现为：year_start、club_active_flag、pe_unique_course。从机制上看，问题主要集中在能力。在群体中，该学生属于能力不足型。建议优先从能力干预入手。,能力,建议从能力机制入手，优先使用学习节奏支持、任务拆解与学习资源补足推动改进。,P3
pjxyqxbk822,,,,,未知,unknown,door_unique_ctrl,door_event_count,lib_unique_gate,year_start,semester,semester,pe_unique_course,daily_daka_sum,daily_daka_sum,-0.21634132906484096,0.1167951170543828,-0.011127655882860334,A,能力不足型,MAP 机制以能力维度为主，说明核心问题偏向能力、节奏和资源不足。,该学生综合风险为未知，主要由未知维度驱动。行为上表现为：year_start、door_unique_ctrl、pe_unique_course。从机制上看，问题主要集中在能力。在群体中，该学生属于能力不足型。建议优先从能力干预入手。,能力,建议从能力机制入手，优先使用学习节奏支持、任务拆解与学习资源补足推动改进。,P3
pjxyqxbk823,,,,,未知,unknown,,,,year_start,year_start,year_start,pe_unique_course,daily_daka_sum,daily_daka_sum,-0.324829160463996,0.1724753380384294,-0.0188149800814662,A,能力不足型,MAP 机制以能力维度为主，说明核心问题偏向能力、节奏和资源不足。,该学生综合风险为未知，主要由未知维度驱动。行为上表现为：year_start、pe_unique_course。从机制上看，问题主要集中在能力。在群体中，该学生属于能力不足型。建议优先从能力干预入手。,能力,建议从能力机制入手，优先使用学习节奏支持、任务拆解与学习资源补足推动改进。,P3
pjxyqxbk826,,,,,未知,unknown,door_unique_ctrl,door_event_count,lib_unique_gate,year_start,year_start,year_start,pe_unique_course,daily_daka_sum,pe_unique_course,-0.075655488356327,0.11777595017701374,-0.008098493366352025,A,能力不足型,MAP 机制以能力维度为主，说明核心问题偏向能力、节奏和资源不足。,该学生综合风险为未知，主要由未知维度驱动。行为上表现为：year_start、door_unique_ctrl、pe_unique_course。从机制上看，问题主要集中在能力。在群体中，该学生属于能力不足型。建议优先从能力干预入手。,能力,建议从能力机制入手，优先使用学习节奏支持、任务拆解与学习资源补足推动改进。,P3
pjxyqxbk827,,,,,未知,unknown,club_active_flag,lib_visit_count,semester,semester,semester,semester,pe_unique_course,daily_daka_sum,daily_daka_sum,-0.21634132906484269,0.11700067272104947,0.07179504394917764,A,能力不足型,MAP 机制以能力维度为主，说明核心问题偏向能力、节奏和资源不足。,该学生综合风险为未知，主要由未知维度驱动。行为上表现为：semester、club_active_flag、pe_unique_course。从机制上看，问题主要集中在能力。在群体中，该学生属于能力不足型。建议优先从能力干预入手。,能力,建议从能力机制入手，优先使用学习节奏支持、任务拆解与学习资源补足推动改进。,P3
pjxyqxbk828,,,,,未知,unknown,door_unique_ctrl,door_event_count,lib_unique_gate,year_start,year_start,year_start,pe_unique_course,daily_daka_sum,pe_unique_course,-0.0756677661370486,0.12348622779697167,-0.011514636206545567,A,能力不足型,MAP 机制以能力维度为主，说明核心问题偏向能力、节奏和资源不足。,该学生综合风险为未知，主要由未知维度驱动。行为上表现为：year_start、door_unique_ctrl、pe_unique_course。从机制上看，问题主要集中在能力。在群体中，该学生属于能力不足型。建议优先从能力干预入手。,能力,建议从能力机制入手，优先使用学习节奏支持、任务拆解与学习资源补足推动改进。,P3
pjxyqxbk835,,,,,未知,unknown,,,,semester,semester,semester,pe_unique_course,daily_daka_sum,pe_unique_course,-0.11373856607358894,0.17723059200746016,-0.0155857551418231,A,能力不足型,MAP 机制以能力维度为主，说明核心问题偏向能力、节奏和资源不足。,该学生综合风险为未知，主要由未知维度驱动。行为上表现为：semester、pe_unique_course。从机制上看，问题主要集中在能力。在群体中，该学生属于能力不足型。建议优先从能力干预入手。,能力,建议从能力机制入手，优先使用学习节奏支持、任务拆解与学习资源补足推动改进。,P3
pjxyqxbk841,,,,,未知,unknown,club_active_flag,lib_visit_count,semester,year_start,year_start,year_start,pe_unique_course,daily_daka_sum,daily_daka_sum,-0.19965400380082596,0.11713545011182613,-0.0240919238087562,A,能力不足型,MAP 机制以能力维度为主，说明核心问题偏向能力、节奏和资源不足。,该学生综合风险为未知，主要由未知维度驱动。行为上表现为：year_start、club_active_flag、pe_unique_course。从机制上看，问题主要集中在能力。在群体中，该学生属于能力不足型。建议优先从能力干预入手。,能力,建议从能力机制入手，优先使用学习节奏支持、任务拆解与学习资源补足推动改进。,P3
pjxyqxbk843,,,,,未知,unknown,door_unique_ctrl,door_event_count,lib_unique_gate,year_start,year_start,year_start,pe_unique_course,daily_daka_sum,pe_unique_course,-0.075655488356327,0.11812317233830677,-0.0112063890150388,A,能力不足型,MAP 机制以能力维度为主，说明核心问题偏向能力、节奏和资源不足。,该学生综合风险为未知，主要由未知维度驱动。行为上表现为：year_start、door_unique_ctrl、pe_unique_course。从机制上看，问题主要集中在能力。在群体中，该学生属于能力不足型。建议优先从能力干预入手。,能力,建议从能力机制入手，优先使用学习节奏支持、任务拆解与学习资源补足推动改进。,P3
pjxyqxbk844,,,,,未知,unknown,,,,year_start,year_start,year_start,pe_unique_course,daily_daka_sum,daily_daka_sum,-0.32451199359726146,0.1752176755815742,-0.0150682440709119,A,能力不足型,MAP 机制以能力维度为主，说明核心问题偏向能力、节奏和资源不足。,该学生综合风险为未知，主要由未知维度驱动。行为上表现为：year_start、pe_unique_course。从机制上看，问题主要集中在能力。在群体中，该学生属于能力不足型。建议优先从能力干预入手。,能力,建议从能力机制入手，优先使用学习节奏支持、任务拆解与学习资源补足推动改进。,P3
pjxyqxbk846,,,,,未知,unknown,club_active_flag,lib_visit_count,semester,year_start,year_start,year_start,pe_unique_course,daily_daka_sum,pe_unique_course,-0.15185250373867817,0.11739261657794303,-0.023439643614600488,A,能力不足型,MAP 机制以能力维度为主，说明核心问题偏向能力、节奏和资源不足。,该学生综合风险为未知，主要由未知维度驱动。行为上表现为：year_start、club_active_flag、pe_unique_course。从机制上看，问题主要集中在能力。在群体中，该学生属于能力不足型。建议优先从能力干预入手。,能力,建议从能力机制入手，优先使用学习节奏支持、任务拆解与学习资源补足推动改进。,P3
