student_id,risk_level,dominant_dimension,pattern_label,profile_text
pjxqqxbj947,低风险,运动,提示缺失型,该学生综合风险为低风险，主要由运动维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于提示缺失型。建议优先从提示干预入手。
pjxyqxbj733,低风险,运动,运动薄弱型,该学生综合风险为低风险，主要由运动维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于运动薄弱型。建议优先从提示干预入手。
pjxyqxbk534,低风险,生活,提示缺失型,该学生综合风险为低风险，主要由生活维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于提示缺失型。建议优先从提示干预入手。
pjxyqxbk992,低风险,运动,运动薄弱型,该学生综合风险为低风险，主要由运动维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于运动薄弱型。建议优先从提示干预入手。
pjxyqwbj538,低风险,生活,提示缺失型,该学生综合风险为低风险，主要由生活维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于提示缺失型。建议优先从提示干预入手。
pjxyqxbk342,低风险,运动,提示缺失型,该学生综合风险为低风险，主要由运动维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于提示缺失型。建议优先从提示干预入手。
pjxyqxbj799,低风险,运动,提示缺失型,该学生综合风险为低风险，主要由运动维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于提示缺失型。建议优先从提示干预入手。
pjxyqxbj296,低风险,运动,运动薄弱型,该学生综合风险为低风险，主要由运动维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于运动薄弱型。建议优先从提示干预入手。
pjxyqxbk667,低风险,运动,提示缺失型,该学生综合风险为低风险，主要由运动维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于提示缺失型。建议优先从提示干预入手。
pjxyqxbk552,低风险,运动,运动薄弱型,该学生综合风险为低风险，主要由运动维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于运动薄弱型。建议优先从提示干预入手。
pjxuqwbj717,低风险,生活,提示缺失型,该学生综合风险为低风险，主要由生活维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于提示缺失型。建议优先从提示干预入手。
pjxyqxbl913,低风险,运动,提示缺失型,该学生综合风险为低风险，主要由运动维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于提示缺失型。建议优先从提示干预入手。
pjxyqwbk864,低风险,运动,提示缺失型,该学生综合风险为低风险，主要由运动维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于提示缺失型。建议优先从提示干预入手。
pjxyqxbj993,低风险,运动,提示缺失型,该学生综合风险为低风险，主要由运动维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于提示缺失型。建议优先从提示干预入手。
pjxyqwbj133,低风险,运动,提示缺失型,该学生综合风险为低风险，主要由运动维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于提示缺失型。建议优先从提示干预入手。
pjxwxxbj945,低风险,运动,提示缺失型,该学生综合风险为低风险，主要由运动维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于提示缺失型。建议优先从提示干预入手。
pjxyqxbk836,低风险,生活,提示缺失型,该学生综合风险为低风险，主要由生活维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于提示缺失型。建议优先从提示干预入手。
pjxpqxbj911,低风险,运动,提示缺失型,该学生综合风险为低风险，主要由运动维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于提示缺失型。建议优先从提示干预入手。
pjxyqxbk634,低风险,运动,提示缺失型,该学生综合风险为低风险，主要由运动维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于提示缺失型。建议优先从提示干预入手。
pjxsqxbj824,低风险,生活,提示缺失型,该学生综合风险为低风险，主要由生活维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于提示缺失型。建议优先从提示干预入手。
pjxyqxbj301,低风险,运动,提示缺失型,该学生综合风险为低风险，主要由运动维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于提示缺失型。建议优先从提示干预入手。
pjxyqxbk945,低风险,运动,提示缺失型,该学生综合风险为低风险，主要由运动维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于提示缺失型。建议优先从提示干预入手。
pjxyqxbj989,低风险,运动,提示缺失型,该学生综合风险为低风险，主要由运动维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于提示缺失型。建议优先从提示干预入手。
pjxyqxbj948,低风险,运动,提示缺失型,该学生综合风险为低风险，主要由运动维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于提示缺失型。建议优先从提示干预入手。
pjxyqxbk713,低风险,运动,提示缺失型,该学生综合风险为低风险，主要由运动维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于提示缺失型。建议优先从提示干预入手。
pjxtztbj989,低风险,运动,提示缺失型,该学生综合风险为低风险，主要由运动维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于提示缺失型。建议优先从提示干预入手。
pjxyqxbk611,低风险,运动,提示缺失型,该学生综合风险为低风险，主要由运动维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于提示缺失型。建议优先从提示干预入手。
pjxuqwbj571,低风险,运动,运动薄弱型,该学生综合风险为低风险，主要由运动维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于运动薄弱型。建议优先从提示干预入手。
pjxuqwbj665,低风险,运动,提示缺失型,该学生综合风险为低风险，主要由运动维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于提示缺失型。建议优先从提示干预入手。
pjxyqxbk565,低风险,运动,提示缺失型,该学生综合风险为低风险，主要由运动维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于提示缺失型。建议优先从提示干预入手。
pjxyqxbj240,低风险,运动,提示缺失型,该学生综合风险为低风险，主要由运动维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于提示缺失型。建议优先从提示干预入手。
pjxyqxbk442,低风险,运动,提示缺失型,该学生综合风险为低风险，主要由运动维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于提示缺失型。建议优先从提示干预入手。
pjxyqxbj452,低风险,运动,提示缺失型,该学生综合风险为低风险，主要由运动维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于提示缺失型。建议优先从提示干预入手。
pjxyqxbj384,低风险,运动,提示缺失型,该学生综合风险为低风险，主要由运动维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于提示缺失型。建议优先从提示干预入手。
pjxyqxbk046,低风险,运动,提示缺失型,该学生综合风险为低风险，主要由运动维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于提示缺失型。建议优先从提示干预入手。
pjxyqxbj734,低风险,运动,提示缺失型,该学生综合风险为低风险，主要由运动维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于提示缺失型。建议优先从提示干预入手。
pjxyqxbk900,低风险,运动,提示缺失型,该学生综合风险为低风险，主要由运动维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于提示缺失型。建议优先从提示干预入手。
pjxyqwbj910,低风险,运动,提示缺失型,该学生综合风险为低风险，主要由运动维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于提示缺失型。建议优先从提示干预入手。
pjxyqxbj529,低风险,运动,提示缺失型,该学生综合风险为低风险，主要由运动维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于提示缺失型。建议优先从提示干预入手。
pjxyqxbl750,低风险,运动,提示缺失型,该学生综合风险为低风险，主要由运动维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于提示缺失型。建议优先从提示干预入手。
pjxyqwbj307,低风险,运动,提示缺失型,该学生综合风险为低风险，主要由运动维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于提示缺失型。建议优先从提示干预入手。
pjxyqxbl677,低风险,运动,提示缺失型,该学生综合风险为低风险，主要由运动维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于提示缺失型。建议优先从提示干预入手。
pjxyqxbj830,低风险,运动,提示缺失型,该学生综合风险为低风险，主要由运动维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于提示缺失型。建议优先从提示干预入手。
pjxyqxbk686,低风险,运动,提示缺失型,该学生综合风险为低风险，主要由运动维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于提示缺失型。建议优先从提示干预入手。
pjxuqwbj715,低风险,运动,提示缺失型,该学生综合风险为低风险，主要由运动维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于提示缺失型。建议优先从提示干预入手。
pjxwxxbj983,低风险,运动,提示缺失型,该学生综合风险为低风险，主要由运动维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于提示缺失型。建议优先从提示干预入手。
pjxyqwbj171,低风险,生活,提示缺失型,该学生综合风险为低风险，主要由生活维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于提示缺失型。建议优先从提示干预入手。
pjxyqxbk032,低风险,运动,提示缺失型,该学生综合风险为低风险，主要由运动维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于提示缺失型。建议优先从提示干预入手。
pjxyqxbj588,低风险,运动,提示缺失型,该学生综合风险为低风险，主要由运动维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于提示缺失型。建议优先从提示干预入手。
pjxyqxbj152,低风险,运动,提示缺失型,该学生综合风险为低风险，主要由运动维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于提示缺失型。建议优先从提示干预入手。
pjxyqxbk444,低风险,运动,运动薄弱型,该学生综合风险为低风险，主要由运动维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于运动薄弱型。建议优先从提示干预入手。
pjxuqwbj755,低风险,运动,提示缺失型,该学生综合风险为低风险，主要由运动维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于提示缺失型。建议优先从提示干预入手。
pjxyqxbj633,低风险,运动,提示缺失型,该学生综合风险为低风险，主要由运动维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于提示缺失型。建议优先从提示干预入手。
pjxyqxbj230,低风险,运动,提示缺失型,该学生综合风险为低风险，主要由运动维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于提示缺失型。建议优先从提示干预入手。
pjxyqxbl879,低风险,运动,提示缺失型,该学生综合风险为低风险，主要由运动维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于提示缺失型。建议优先从提示干预入手。
pjxyqxbk898,低风险,运动,提示缺失型,该学生综合风险为低风险，主要由运动维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于提示缺失型。建议优先从提示干预入手。
pjxuqwbj906,低风险,运动,提示缺失型,该学生综合风险为低风险，主要由运动维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于提示缺失型。建议优先从提示干预入手。
pjxyqxbk035,低风险,运动,提示缺失型,该学生综合风险为低风险，主要由运动维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于提示缺失型。建议优先从提示干预入手。
pjxyqxbj615,低风险,运动,提示缺失型,该学生综合风险为低风险，主要由运动维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于提示缺失型。建议优先从提示干预入手。
pjxyqwbj523,低风险,运动,提示缺失型,该学生综合风险为低风险，主要由运动维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于提示缺失型。建议优先从提示干预入手。
pjxpqxbj971,低风险,运动,提示缺失型,该学生综合风险为低风险，主要由运动维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于提示缺失型。建议优先从提示干预入手。
pjxtztbj990,低风险,运动,提示缺失型,该学生综合风险为低风险，主要由运动维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于提示缺失型。建议优先从提示干预入手。
pjxwzxbj988,低风险,运动,提示缺失型,该学生综合风险为低风险，主要由运动维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于提示缺失型。建议优先从提示干预入手。
pjxyqxbk656,低风险,运动,提示缺失型,该学生综合风险为低风险，主要由运动维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于提示缺失型。建议优先从提示干预入手。
pjxxxxbj968,低风险,运动,提示缺失型,该学生综合风险为低风险，主要由运动维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于提示缺失型。建议优先从提示干预入手。
pjxyqxbk343,低风险,运动,提示缺失型,该学生综合风险为低风险，主要由运动维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于提示缺失型。建议优先从提示干预入手。
pjxyqwbj279,低风险,运动,提示缺失型,该学生综合风险为低风险，主要由运动维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于提示缺失型。建议优先从提示干预入手。
pjxyqwbj153,低风险,生活,提示缺失型,该学生综合风险为低风险，主要由生活维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于提示缺失型。建议优先从提示干预入手。
pjxyqxbj823,低风险,运动,提示缺失型,该学生综合风险为低风险，主要由运动维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于提示缺失型。建议优先从提示干预入手。
pjxyqxbk728,低风险,运动,提示缺失型,该学生综合风险为低风险，主要由运动维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于提示缺失型。建议优先从提示干预入手。
pjxyqxbj657,低风险,运动,提示缺失型,该学生综合风险为低风险，主要由运动维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于提示缺失型。建议优先从提示干预入手。
pjxxztbj994,低风险,运动,提示缺失型,该学生综合风险为低风险，主要由运动维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于提示缺失型。建议优先从提示干预入手。
pjxyqwbj125,低风险,运动,提示缺失型,该学生综合风险为低风险，主要由运动维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于提示缺失型。建议优先从提示干预入手。
pjxyqxbj358,低风险,运动,提示缺失型,该学生综合风险为低风险，主要由运动维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于提示缺失型。建议优先从提示干预入手。
pjxyqxbj647,低风险,运动,提示缺失型,该学生综合风险为低风险，主要由运动维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于提示缺失型。建议优先从提示干预入手。
pjxuqwbj443,低风险,运动,提示缺失型,该学生综合风险为低风险，主要由运动维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于提示缺失型。建议优先从提示干预入手。
pjxyqxbj080,低风险,运动,提示缺失型,该学生综合风险为低风险，主要由运动维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于提示缺失型。建议优先从提示干预入手。
pjxyqxbk262,低风险,运动,提示缺失型,该学生综合风险为低风险，主要由运动维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于提示缺失型。建议优先从提示干预入手。
pjxyqxbk081,低风险,运动,提示缺失型,该学生综合风险为低风险，主要由运动维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于提示缺失型。建议优先从提示干预入手。
pjxyqxbl939,低风险,运动,提示缺失型,该学生综合风险为低风险，主要由运动维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于提示缺失型。建议优先从提示干预入手。
pjxyqxbl825,低风险,运动,提示缺失型,该学生综合风险为低风险，主要由运动维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于提示缺失型。建议优先从提示干预入手。
pjxyqxbj829,低风险,运动,提示缺失型,该学生综合风险为低风险，主要由运动维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于提示缺失型。建议优先从提示干预入手。
pjxyqxbj928,低风险,运动,提示缺失型,该学生综合风险为低风险，主要由运动维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于提示缺失型。建议优先从提示干预入手。
pjxyqxbk764,低风险,运动,提示缺失型,该学生综合风险为低风险，主要由运动维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于提示缺失型。建议优先从提示干预入手。
pjwqzwbj998,低风险,生活,提示缺失型,该学生综合风险为低风险，主要由生活维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于提示缺失型。建议优先从提示干预入手。
pjxyqxbk677,低风险,运动,提示缺失型,该学生综合风险为低风险，主要由运动维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于提示缺失型。建议优先从提示干预入手。
pjxyqxbk801,低风险,运动,提示缺失型,该学生综合风险为低风险，主要由运动维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于提示缺失型。建议优先从提示干预入手。
pjxyqwbj283,低风险,运动,提示缺失型,该学生综合风险为低风险，主要由运动维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于提示缺失型。建议优先从提示干预入手。
pjxuqwbj647,低风险,运动,提示缺失型,该学生综合风险为低风险，主要由运动维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于提示缺失型。建议优先从提示干预入手。
pjxyqxbk869,低风险,运动,提示缺失型,该学生综合风险为低风险，主要由运动维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于提示缺失型。建议优先从提示干预入手。
pjxyqwbj172,低风险,运动,提示缺失型,该学生综合风险为低风险，主要由运动维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于提示缺失型。建议优先从提示干预入手。
pjxyqxbj094,低风险,运动,提示缺失型,该学生综合风险为低风险，主要由运动维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于提示缺失型。建议优先从提示干预入手。
pjxuqwbj537,低风险,运动,提示缺失型,该学生综合风险为低风险，主要由运动维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于提示缺失型。建议优先从提示干预入手。
pjxyqxbj506,低风险,运动,提示缺失型,该学生综合风险为低风险，主要由运动维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于提示缺失型。建议优先从提示干预入手。
pjxyqwbk523,低风险,生活,提示缺失型,该学生综合风险为低风险，主要由生活维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于提示缺失型。建议优先从提示干预入手。
pjxyqxbj585,低风险,运动,提示缺失型,该学生综合风险为低风险，主要由运动维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于提示缺失型。建议优先从提示干预入手。
pjxpqxbj920,低风险,运动,提示缺失型,该学生综合风险为低风险，主要由运动维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于提示缺失型。建议优先从提示干预入手。
pjxyqxbk194,低风险,运动,提示缺失型,该学生综合风险为低风险，主要由运动维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于提示缺失型。建议优先从提示干预入手。
pjxyqxbl884,低风险,运动,提示缺失型,该学生综合风险为低风险，主要由运动维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于提示缺失型。建议优先从提示干预入手。
pjxsqxbj774,低风险,运动,提示缺失型,该学生综合风险为低风险，主要由运动维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于提示缺失型。建议优先从提示干预入手。
pjxyqwbj923,低风险,运动,提示缺失型,该学生综合风险为低风险，主要由运动维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于提示缺失型。建议优先从提示干预入手。
pjxyqwbj821,低风险,运动,提示缺失型,该学生综合风险为低风险，主要由运动维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于提示缺失型。建议优先从提示干预入手。
pjxyqxbj853,低风险,运动,提示缺失型,该学生综合风险为低风险，主要由运动维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于提示缺失型。建议优先从提示干预入手。
pjxyqxbk981,低风险,运动,提示缺失型,该学生综合风险为低风险，主要由运动维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于提示缺失型。建议优先从提示干预入手。
pjxyqxbj831,低风险,运动,提示缺失型,该学生综合风险为低风险，主要由运动维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于提示缺失型。建议优先从提示干预入手。
pjxyqwbj362,低风险,运动,提示缺失型,该学生综合风险为低风险，主要由运动维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于提示缺失型。建议优先从提示干预入手。
pjxxzxkj991,低风险,运动,提示缺失型,该学生综合风险为低风险，主要由运动维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于提示缺失型。建议优先从提示干预入手。
pjxyqxbj251,低风险,运动,提示缺失型,该学生综合风险为低风险，主要由运动维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于提示缺失型。建议优先从提示干预入手。
pjxyqxbj164,低风险,运动,提示缺失型,该学生综合风险为低风险，主要由运动维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于提示缺失型。建议优先从提示干预入手。
pjxyqxbk567,低风险,运动,提示缺失型,该学生综合风险为低风险，主要由运动维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于提示缺失型。建议优先从提示干预入手。
pjxyqxbj058,低风险,生活,提示缺失型,该学生综合风险为低风险，主要由生活维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于提示缺失型。建议优先从提示干预入手。
pjxyqxbk149,低风险,运动,提示缺失型,该学生综合风险为低风险，主要由运动维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于提示缺失型。建议优先从提示干预入手。
pjxyqxbl843,低风险,运动,提示缺失型,该学生综合风险为低风险，主要由运动维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于提示缺失型。建议优先从提示干预入手。
pjxyqxbk264,低风险,运动,提示缺失型,该学生综合风险为低风险，主要由运动维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于提示缺失型。建议优先从提示干预入手。
pjxyqxbk452,低风险,运动,提示缺失型,该学生综合风险为低风险，主要由运动维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于提示缺失型。建议优先从提示干预入手。
pjxyqxbj686,低风险,运动,提示缺失型,该学生综合风险为低风险，主要由运动维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于提示缺失型。建议优先从提示干预入手。
pjxyqxbj840,低风险,运动,提示缺失型,该学生综合风险为低风险，主要由运动维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于提示缺失型。建议优先从提示干预入手。
pjxyqxbj443,低风险,运动,提示缺失型,该学生综合风险为低风险，主要由运动维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于提示缺失型。建议优先从提示干预入手。
pjxyqwbk646,低风险,运动,提示缺失型,该学生综合风险为低风险，主要由运动维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于提示缺失型。建议优先从提示干预入手。
pjxyqxbk783,低风险,运动,提示缺失型,该学生综合风险为低风险，主要由运动维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于提示缺失型。建议优先从提示干预入手。
pjxpqxbj912,低风险,运动,提示缺失型,该学生综合风险为低风险，主要由运动维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于提示缺失型。建议优先从提示干预入手。
pjxtzxbj997,低风险,运动,提示缺失型,该学生综合风险为低风险，主要由运动维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于提示缺失型。建议优先从提示干预入手。
pjxyqxbj781,低风险,运动,提示缺失型,该学生综合风险为低风险，主要由运动维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于提示缺失型。建议优先从提示干预入手。
pjxyqxbj566,低风险,运动,提示缺失型,该学生综合风险为低风险，主要由运动维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于提示缺失型。建议优先从提示干预入手。
pjxyqwbk575,低风险,运动,提示缺失型,该学生综合风险为低风险，主要由运动维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于提示缺失型。建议优先从提示干预入手。
pjxyqxbk116,低风险,运动,提示缺失型,该学生综合风险为低风险，主要由运动维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于提示缺失型。建议优先从提示干预入手。
