student_id,life_risk,study_risk,sport_risk,total_risk,risk_level,dominant_dimension,study_best_cls_model,life_shap_top1,life_shap_top2,life_shap_top3,study_shap_top1,study_shap_top2,study_shap_top3,sport_shap_top1,sport_shap_top2,sport_shap_top3,M_score,A_score,P_score,dominant_MAP,pattern_label,pattern_reason,profile_text,intervention_type,intervention_text,priority
pjxyqwbj877,0.5014789590651059,0.0419229084033736,0.24575700920526677,0.26305295889124874,低风险,life,study_v1,,,,,,,,,,0.0,0.0,0.0,P,提示缺失型,MAP 机制以提示维度为主，说明外部提醒、约束和环境触发较弱。,该学生综合风险为低风险，主要由生活维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于提示缺失型。建议优先从提示干预入手。,提示,建议从提示机制入手，优先使用行为提醒、外部约束与环境触发优化推动改进。,P3
pjxyqwbj780,0.235,0.0325257301393238,0.5213311788396827,0.26295230299300215,低风险,sport,study_v1,,,,,,,,,,0.0,0.0,0.0,P,运动薄弱型,运动维度风险最高，核心特征集中在 运动行为。,该学生综合风险为低风险，主要由运动维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于运动薄弱型。建议优先从提示干预入手。,提示,建议围绕运动维度建立低门槛运动计划，用行为提醒、外部约束与环境触发优化增强持续性。,P3
pjxyqwbj865,0.5014789590651059,0.0334900569533515,0.2536606133665545,0.2628765431283373,低风险,life,study_v1,,,,,,,,,,0.0,0.0,0.0,P,提示缺失型,MAP 机制以提示维度为主，说明外部提醒、约束和环境触发较弱。,该学生综合风险为低风险，主要由生活维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于提示缺失型。建议优先从提示干预入手。,提示,建议从提示机制入手，优先使用行为提醒、外部约束与环境触发优化推动改进。,P3
pjxxxxbj916,,0.1226704596198987,0.4025572709042636,0.26261386526208114,低风险,sport,study_v1,,,,,,,,,,0.0,0.0,0.0,P,提示缺失型,MAP 机制以提示维度为主，说明外部提醒、约束和环境触发较弱。,该学生综合风险为低风险，主要由运动维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于提示缺失型。建议优先从提示干预入手。,提示,建议从提示机制入手，优先使用行为提醒、外部约束与环境触发优化推动改进。,P3
pjxyqxbj029,,0.0373761239925011,0.487723082822282,0.26254960340739153,低风险,sport,study_v1,,,,,,,,,,0.0,0.0,0.0,P,运动薄弱型,运动维度风险最高，核心特征集中在 运动行为。,该学生综合风险为低风险，主要由运动维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于运动薄弱型。建议优先从提示干预入手。,提示,建议围绕运动维度建立低门槛运动计划，用行为提醒、外部约束与环境触发优化增强持续性。,P3
pjxyqxbl952,0.5014789590651059,0.0181852206013737,0.26767244512056865,0.26244554159568273,低风险,life,study_v1,,,,,,,,,,0.0,0.0,0.0,P,提示缺失型,MAP 机制以提示维度为主，说明外部提醒、约束和环境触发较弱。,该学生综合风险为低风险，主要由生活维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于提示缺失型。建议优先从提示干预入手。,提示,建议从提示机制入手，优先使用行为提醒、外部约束与环境触发优化推动改进。,P3
pjxxxxbj908,,0.1326286463309687,0.3917668415677331,0.2621977439493509,低风险,sport,study_v1,,,,,,,,,,0.0,0.0,0.0,P,提示缺失型,MAP 机制以提示维度为主，说明外部提醒、约束和环境触发较弱。,该学生综合风险为低风险，主要由运动维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于提示缺失型。建议优先从提示干预入手。,提示,建议从提示机制入手，优先使用行为提醒、外部约束与环境触发优化推动改进。,P3
pjxyqwbj058,0.5014789590651059,0.0168685875916221,0.268166165845057,0.26217123750059496,低风险,life,study_v1,,,,,,,,,,0.0,0.0,0.0,P,提示缺失型,MAP 机制以提示维度为主，说明外部提醒、约束和环境触发较弱。,该学生综合风险为低风险，主要由生活维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于提示缺失型。建议优先从提示干预入手。,提示,建议从提示机制入手，优先使用行为提醒、外部约束与环境触发优化推动改进。,P3
pjxyqxbj167,0.48468793937804167,0.0611069366684719,0.24056824247953532,0.262121039508683,低风险,life,study_v1,,,,,,,,,,0.0,0.0,0.0,P,提示缺失型,MAP 机制以提示维度为主，说明外部提醒、约束和环境触发较弱。,该学生综合风险为低风险，主要由生活维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于提示缺失型。建议优先从提示干预入手。,提示,建议从提示机制入手，优先使用行为提醒、外部约束与环境触发优化推动改进。,P3
pjxyqwbj616,0.5014789590651059,0.0175840486905823,0.26681000022556084,0.26195766932708303,低风险,life,study_v1,,,,,,,,,,0.0,0.0,0.0,P,提示缺失型,MAP 机制以提示维度为主，说明外部提醒、约束和环境触发较弱。,该学生综合风险为低风险，主要由生活维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于提示缺失型。建议优先从提示干预入手。,提示,建议从提示机制入手，优先使用行为提醒、外部约束与环境触发优化推动改进。,P3
pjxyqxbj075,0.5014789590651059,0.0137203253983016,0.268678056494687,0.2612924469860315,低风险,life,study_v1,,,,,,,,,,0.0,0.0,0.0,P,提示缺失型,MAP 机制以提示维度为主，说明外部提醒、约束和环境触发较弱。,该学生综合风险为低风险，主要由生活维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于提示缺失型。建议优先从提示干预入手。,提示,建议从提示机制入手，优先使用行为提醒、外部约束与环境触发优化推动改进。,P3
pjxyqxbk598,0.5014789590651059,0.0089784903338109,0.2732073802476687,0.26122160988219517,低风险,life,study_v1,,,,,,,,,,0.0,0.0,0.0,P,提示缺失型,MAP 机制以提示维度为主，说明外部提醒、约束和环境触发较弱。,该学生综合风险为低风险，主要由生活维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于提示缺失型。建议优先从提示干预入手。,提示,建议从提示机制入手，优先使用行为提醒、外部约束与环境触发优化推动改进。,P3
pjxuqwbj650,0.5014789590651059,0.0101197815256017,0.27191856866101927,0.26117243641724225,低风险,life,study_v1,,,,,,,,,,0.0,0.0,0.0,P,提示缺失型,MAP 机制以提示维度为主，说明外部提醒、约束和环境触发较弱。,该学生综合风险为低风险，主要由生活维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于提示缺失型。建议优先从提示干预入手。,提示,建议从提示机制入手，优先使用行为提醒、外部约束与环境触发优化推动改进。,P3
pjvyzxbj993,,0.0895062011358382,0.43238194992313606,0.2609440755294871,低风险,sport,study_v1,,,,,,,,,,0.0,0.0,0.0,P,提示缺失型,MAP 机制以提示维度为主，说明外部提醒、约束和环境触发较弱。,该学生综合风险为低风险，主要由运动维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于提示缺失型。建议优先从提示干预入手。,提示,建议从提示机制入手，优先使用行为提醒、外部约束与环境触发优化推动改进。,P3
pjxyqwbk547,,0.0358818959563568,0.48576950259517204,0.26082569927576443,低风险,sport,study_v1,,,,,,,,,,0.0,0.0,0.0,P,运动薄弱型,运动维度风险最高，核心特征集中在 运动行为。,该学生综合风险为低风险，主要由运动维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于运动薄弱型。建议优先从提示干预入手。,提示,建议围绕运动维度建立低门槛运动计划，用行为提醒、外部约束与环境触发优化增强持续性。,P3
pjxyqxbl794,0.5014789590651059,0.0184407975122062,0.2625403810922584,0.2608200458898568,低风险,life,study_v1,,,,,,,,,,0.0,0.0,0.0,P,提示缺失型,MAP 机制以提示维度为主，说明外部提醒、约束和环境触发较弱。,该学生综合风险为低风险，主要由生活维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于提示缺失型。建议优先从提示干预入手。,提示,建议从提示机制入手，优先使用行为提醒、外部约束与环境触发优化推动改进。,P3
pjxxxxbj907,,0.1597060092615616,0.36159411450005413,0.26065006188080786,低风险,sport,study_v1,,,,,,,,,,0.0,0.0,0.0,P,提示缺失型,MAP 机制以提示维度为主，说明外部提醒、约束和环境触发较弱。,该学生综合风险为低风险，主要由运动维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于提示缺失型。建议优先从提示干预入手。,提示,建议从提示机制入手，优先使用行为提醒、外部约束与环境触发优化推动改进。,P3
pjxyqxbj794,,0.0656117371584467,0.4556425136149158,0.26062712538668126,低风险,sport,study_v1,,,,,,,,,,0.0,0.0,0.0,P,提示缺失型,MAP 机制以提示维度为主，说明外部提醒、约束和环境触发较弱。,该学生综合风险为低风险，主要由运动维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于提示缺失型。建议优先从提示干预入手。,提示,建议从提示机制入手，优先使用行为提醒、外部约束与环境触发优化推动改进。,P3
pjxuqwbj766,,0.080510523988362,0.4404486969030946,0.2604796104457283,低风险,sport,study_v1,,,,,,,,,,0.0,0.0,0.0,P,提示缺失型,MAP 机制以提示维度为主，说明外部提醒、约束和环境触发较弱。,该学生综合风险为低风险，主要由运动维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于提示缺失型。建议优先从提示干预入手。,提示,建议从提示机制入手，优先使用行为提醒、外部约束与环境触发优化推动改进。,P3
pjxyqxbj237,0.5014789590651059,0.0131753666813059,0.2653128610489462,0.2599890622651193,低风险,life,study_v1,,,,,,,,,,0.0,0.0,0.0,P,提示缺失型,MAP 机制以提示维度为主，说明外部提醒、约束和环境触发较弱。,该学生综合风险为低风险，主要由生活维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于提示缺失型。建议优先从提示干预入手。,提示,建议从提示机制入手，优先使用行为提醒、外部约束与环境触发优化推动改进。,P3
pjxyqxbl766,0.5014789590651059,0.0175840486905823,0.2598922711404023,0.2596517596320302,低风险,life,study_v1,,,,,,,,,,0.0,0.0,0.0,P,提示缺失型,MAP 机制以提示维度为主，说明外部提醒、约束和环境触发较弱。,该学生综合风险为低风险，主要由生活维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于提示缺失型。建议优先从提示干预入手。,提示,建议从提示机制入手，优先使用行为提醒、外部约束与环境触发优化推动改进。,P3
pjxuqwbj937,,0.0751519659224912,0.4441086837205027,0.25963032482149695,低风险,sport,study_v1,,,,,,,,,,0.0,0.0,0.0,P,提示缺失型,MAP 机制以提示维度为主，说明外部提醒、约束和环境触发较弱。,该学生综合风险为低风险，主要由运动维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于提示缺失型。建议优先从提示干预入手。,提示,建议从提示机制入手，优先使用行为提醒、外部约束与环境触发优化推动改进。,P3
pjxyqxbk098,,0.030846055693903,0.4882164902722026,0.2595312729830528,低风险,sport,study_v1,,,,,,,,,,0.0,0.0,0.0,P,运动薄弱型,运动维度风险最高，核心特征集中在 运动行为。,该学生综合风险为低风险，主要由运动维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于运动薄弱型。建议优先从提示干预入手。,提示,建议围绕运动维度建立低门槛运动计划，用行为提醒、外部约束与环境触发优化增强持续性。,P3
pjxyqwbj166,0.47016000839958383,0.0291418785107466,0.278695010914491,0.25933229927494045,低风险,life,study_v1,,,,,,,,,,0.0,0.0,0.0,P,提示缺失型,MAP 机制以提示维度为主，说明外部提醒、约束和环境触发较弱。,该学生综合风险为低风险，主要由生活维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于提示缺失型。建议优先从提示干预入手。,提示,建议从提示机制入手，优先使用行为提醒、外部约束与环境触发优化推动改进。,P3
pjxyqxbk209,,0.0184407975122062,0.5000394725959951,0.25924013505410065,低风险,sport,study_v1,,,,,,,,,,0.0,0.0,0.0,P,运动薄弱型,运动维度风险最高，核心特征集中在 运动行为。,该学生综合风险为低风险，主要由运动维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于运动薄弱型。建议优先从提示干预入手。,提示,建议围绕运动维度建立低门槛运动计划，用行为提醒、外部约束与环境触发优化增强持续性。,P3
pjxwxxbj995,,0.0156087255763552,0.5023656095214941,0.25898716754892465,低风险,sport,study_v1,,,,,,,,,,0.0,0.0,0.0,P,运动薄弱型,运动维度风险最高，核心特征集中在 运动行为。,该学生综合风险为低风险，主要由运动维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于运动薄弱型。建议优先从提示干预入手。,提示,建议围绕运动维度建立低门槛运动计划，用行为提醒、外部约束与环境触发优化增强持续性。,P3
pjxxxxbj915,,0.1301478722729433,0.38763944908982895,0.25889366068138614,低风险,sport,study_v1,,,,,,,,,,0.0,0.0,0.0,P,提示缺失型,MAP 机制以提示维度为主，说明外部提醒、约束和环境触发较弱。,该学生综合风险为低风险，主要由运动维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于提示缺失型。建议优先从提示干预入手。,提示,建议从提示机制入手，优先使用行为提醒、外部约束与环境触发优化推动改进。,P3
pjxsqxbj970,0.5014789590651059,0.0101197815256017,0.2647499066441859,0.25878288241163117,低风险,life,study_v1,,,,,,,,,,0.0,0.0,0.0,P,提示缺失型,MAP 机制以提示维度为主，说明外部提醒、约束和环境触发较弱。,该学生综合风险为低风险，主要由生活维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于提示缺失型。建议优先从提示干预入手。,提示,建议从提示机制入手，优先使用行为提醒、外部约束与环境触发优化推动改进。,P3
pjxyqxbk868,,0.0184407975122062,0.4991106134918637,0.25877570550203494,低风险,sport,study_v1,,,,,,,,,,0.0,0.0,0.0,P,运动薄弱型,运动维度风险最高，核心特征集中在 运动行为。,该学生综合风险为低风险，主要由运动维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于运动薄弱型。建议优先从提示干预入手。,提示,建议围绕运动维度建立低门槛运动计划，用行为提醒、外部约束与环境触发优化增强持续性。,P3
pjxpqxbj961,,0.0652620625018373,0.45175195671297774,0.2585070096074075,低风险,sport,study_v1,,,,,,,,,,0.0,0.0,0.0,P,提示缺失型,MAP 机制以提示维度为主，说明外部提醒、约束和环境触发较弱。,该学生综合风险为低风险，主要由运动维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于提示缺失型。建议优先从提示干预入手。,提示,建议从提示机制入手，优先使用行为提醒、外部约束与环境触发优化推动改进。,P3
pjxuqwbj568,0.5014789590651059,0.0156533729751583,0.258362238133792,0.2584981900580187,低风险,life,study_v1,,,,,,,,,,0.0,0.0,0.0,P,提示缺失型,MAP 机制以提示维度为主，说明外部提醒、约束和环境触发较弱。,该学生综合风险为低风险，主要由生活维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于提示缺失型。建议优先从提示干预入手。,提示,建议从提示机制入手，优先使用行为提醒、外部约束与环境触发优化推动改进。,P3
pjxyqwbk900,,0.0605670156518145,0.45616599542368896,0.25836650553775176,低风险,sport,study_v1,,,,,,,,,,0.0,0.0,0.0,P,提示缺失型,MAP 机制以提示维度为主，说明外部提醒、约束和环境触发较弱。,该学生综合风险为低风险，主要由运动维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于提示缺失型。建议优先从提示干预入手。,提示,建议从提示机制入手，优先使用行为提醒、外部约束与环境触发优化推动改进。,P3
pjxyqxbj911,,0.0971704905435053,0.41918518537083355,0.2581778379571694,低风险,sport,study_v1,,,,,,,,,,0.0,0.0,0.0,P,提示缺失型,MAP 机制以提示维度为主，说明外部提醒、约束和环境触发较弱。,该学生综合风险为低风险，主要由运动维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于提示缺失型。建议优先从提示干预入手。,提示,建议从提示机制入手，优先使用行为提醒、外部约束与环境触发优化推动改进。,P3
pjxyqxbk358,0.5014789590651059,0.0192496557537856,0.2524460478533212,0.25772488755740425,低风险,life,study_v1,,,,,,,,,,0.0,0.0,0.0,P,提示缺失型,MAP 机制以提示维度为主，说明外部提醒、约束和环境触发较弱。,该学生综合风险为低风险，主要由生活维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于提示缺失型。建议优先从提示干预入手。,提示,建议从提示机制入手，优先使用行为提醒、外部约束与环境触发优化推动改进。,P3
pjxyqxbl889,,0.0192943823646061,0.49542838417989266,0.2573613832722494,低风险,sport,study_v1,,,,,,,,,,0.0,0.0,0.0,P,运动薄弱型,运动维度风险最高，核心特征集中在 运动行为。,该学生综合风险为低风险，主要由运动维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于运动薄弱型。建议优先从提示干预入手。,提示,建议围绕运动维度建立低门槛运动计划，用行为提醒、外部约束与环境触发优化增强持续性。,P3
pjxyqxbk338,,0.0167082522430229,0.49797311352319,0.25734068288310646,低风险,sport,study_v1,,,,,,,,,,0.0,0.0,0.0,P,运动薄弱型,运动维度风险最高，核心特征集中在 运动行为。,该学生综合风险为低风险，主要由运动维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于运动薄弱型。建议优先从提示干预入手。,提示,建议围绕运动维度建立低门槛运动计划，用行为提醒、外部约束与环境触发优化增强持续性。,P3
pjxyqxbk330,,0.0422742418898404,0.47183630275857436,0.2570552723242074,低风险,sport,study_v1,,,,,,,,,,0.0,0.0,0.0,P,运动薄弱型,运动维度风险最高，核心特征集中在 运动行为。,该学生综合风险为低风险，主要由运动维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于运动薄弱型。建议优先从提示干预入手。,提示,建议围绕运动维度建立低门槛运动计划，用行为提醒、外部约束与环境触发优化增强持续性。,P3
pjxxxxbj914,0.44967966955174754,0.0652283335377678,0.25424212420404924,0.2563833757645215,低风险,life,study_v1,,,,,,,,,,0.0,0.0,0.0,P,提示缺失型,MAP 机制以提示维度为主，说明外部提醒、约束和环境触发较弱。,该学生综合风险为低风险，主要由生活维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于提示缺失型。建议优先从提示干预入手。,提示,建议从提示机制入手，优先使用行为提醒、外部约束与环境触发优化推动改进。,P3
pjxyqxbk647,0.5014789590651059,0.0093179149183263,0.25828893188408786,0.25636193528917334,低风险,life,study_v1,,,,,,,,,,0.0,0.0,0.0,P,提示缺失型,MAP 机制以提示维度为主，说明外部提醒、约束和环境触发较弱。,该学生综合风险为低风险，主要由生活维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于提示缺失型。建议优先从提示干预入手。,提示,建议从提示机制入手，优先使用行为提醒、外部约束与环境触发优化推动改进。,P3
pjxyqwbk577,0.5014789590651059,0.030105304121995,0.23725943645664618,0.25628123321458235,低风险,life,study_v1,,,,,,,,,,0.0,0.0,0.0,P,提示缺失型,MAP 机制以提示维度为主，说明外部提醒、约束和环境触发较弱。,该学生综合风险为低风险，主要由生活维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于提示缺失型。建议优先从提示干预入手。,提示,建议从提示机制入手，优先使用行为提醒、外部约束与环境触发优化推动改进。,P3
pjxyqxbj903,0.295,0.0284419105170826,0.4446146221532772,0.2560188442234533,低风险,sport,study_v1,,,,,,,,,,0.0,0.0,0.0,P,提示缺失型,MAP 机制以提示维度为主，说明外部提醒、约束和环境触发较弱。,该学生综合风险为低风险，主要由运动维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于提示缺失型。建议优先从提示干预入手。,提示,建议从提示机制入手，优先使用行为提醒、外部约束与环境触发优化推动改进。,P3
pjxtzxfj980,0.5014789590651059,0.0100655214485648,,0.2557722402568353,低风险,life,study_v1,,,,,,,,,,0.0,0.0,0.0,P,提示缺失型,MAP 机制以提示维度为主，说明外部提醒、约束和环境触发较弱。,该学生综合风险为低风险，主要由生活维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于提示缺失型。建议优先从提示干预入手。,提示,建议从提示机制入手，优先使用行为提醒、外部约束与环境触发优化推动改进。,P3
pjxtzxfj981,0.5014789590651059,0.0100655214485648,,0.2557722402568353,低风险,life,study_v1,,,,,,,,,,0.0,0.0,0.0,P,提示缺失型,MAP 机制以提示维度为主，说明外部提醒、约束和环境触发较弱。,该学生综合风险为低风险，主要由生活维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于提示缺失型。建议优先从提示干预入手。,提示,建议从提示机制入手，优先使用行为提醒、外部约束与环境触发优化推动改进。,P3
pjxtzxfj994,0.5014789590651059,0.0100655214485648,,0.2557722402568353,低风险,life,study_v1,,,,,,,,,,0.0,0.0,0.0,P,提示缺失型,MAP 机制以提示维度为主，说明外部提醒、约束和环境触发较弱。,该学生综合风险为低风险，主要由生活维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于提示缺失型。建议优先从提示干预入手。,提示,建议从提示机制入手，优先使用行为提醒、外部约束与环境触发优化推动改进。,P3
pjxyqxbk929,0.5014789590651059,0.0181852206013737,0.24718021558303316,0.25561479841650425,低风险,life,study_v1,,,,,,,,,,0.0,0.0,0.0,P,提示缺失型,MAP 机制以提示维度为主，说明外部提醒、约束和环境触发较弱。,该学生综合风险为低风险，主要由生活维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于提示缺失型。建议优先从提示干预入手。,提示,建议从提示机制入手，优先使用行为提醒、外部约束与环境触发优化推动改进。,P3
pjxyqxbk779,,0.0266502520226143,0.48455274415993876,0.2556014980912765,低风险,sport,study_v1,,,,,,,,,,0.0,0.0,0.0,P,运动薄弱型,运动维度风险最高，核心特征集中在 运动行为。,该学生综合风险为低风险，主要由运动维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于运动薄弱型。建议优先从提示干预入手。,提示,建议围绕运动维度建立低门槛运动计划，用行为提醒、外部约束与环境触发优化增强持续性。,P3
pjxyqxbj008,0.5014789590651059,0.0093179149183263,0.2558034114347793,0.25553342847273713,低风险,life,study_v1,,,,,,,,,,0.0,0.0,0.0,P,提示缺失型,MAP 机制以提示维度为主，说明外部提醒、约束和环境触发较弱。,该学生综合风险为低风险，主要由生活维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于提示缺失型。建议优先从提示干预入手。,提示,建议从提示机制入手，优先使用行为提醒、外部约束与环境触发优化推动改进。,P3
pjxyqxbl769,,0.0144352943278789,0.49655961865713205,0.2554974564925055,低风险,sport,study_v1,,,,,,,,,,0.0,0.0,0.0,P,运动薄弱型,运动维度风险最高，核心特征集中在 运动行为。,该学生综合风险为低风险，主要由运动维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于运动薄弱型。建议优先从提示干预入手。,提示,建议围绕运动维度建立低门槛运动计划，用行为提醒、外部约束与环境触发优化增强持续性。,P3
pjxyqxbk848,,0.0154063285436732,0.4955126550395852,0.2554594917916292,低风险,sport,study_v1,,,,,,,,,,0.0,0.0,0.0,P,运动薄弱型,运动维度风险最高，核心特征集中在 运动行为。,该学生综合风险为低风险，主要由运动维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于运动薄弱型。建议优先从提示干预入手。,提示,建议围绕运动维度建立低门槛运动计划，用行为提醒、外部约束与环境触发优化增强持续性。,P3
pjxpqxbj962,0.5014789590651059,0.0798260811324265,0.18431540734466648,0.2552068158473996,低风险,life,study_v1,,,,,,,,,,0.0,0.0,0.0,P,提示缺失型,MAP 机制以提示维度为主，说明外部提醒、约束和环境触发较弱。,该学生综合风险为低风险，主要由生活维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于提示缺失型。建议优先从提示干预入手。,提示,建议从提示机制入手，优先使用行为提醒、外部约束与环境触发优化推动改进。,P3
pjxyqxbl876,,0.0231294410574219,0.48708431597124346,0.25510687851433267,低风险,sport,study_v1,,,,,,,,,,0.0,0.0,0.0,P,运动薄弱型,运动维度风险最高，核心特征集中在 运动行为。,该学生综合风险为低风险，主要由运动维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于运动薄弱型。建议优先从提示干预入手。,提示,建议围绕运动维度建立低门槛运动计划，用行为提醒、外部约束与环境触发优化增强持续性。,P3
pjxyqwbj267,,0.0259141852231806,0.483408665425269,0.2546614253242248,低风险,sport,study_v1,,,,,,,,,,0.0,0.0,0.0,P,运动薄弱型,运动维度风险最高，核心特征集中在 运动行为。,该学生综合风险为低风险，主要由运动维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于运动薄弱型。建议优先从提示干预入手。,提示,建议围绕运动维度建立低门槛运动计划，用行为提醒、外部约束与环境触发优化增强持续性。,P3
pjxyqxbk669,,0.0457988843032931,0.4633424893048116,0.25457068680405237,低风险,sport,study_v1,,,,,,,,,,0.0,0.0,0.0,P,运动薄弱型,运动维度风险最高，核心特征集中在 运动行为。,该学生综合风险为低风险，主要由运动维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于运动薄弱型。建议优先从提示干预入手。,提示,建议围绕运动维度建立低门槛运动计划，用行为提醒、外部约束与环境触发优化增强持续性。,P3
pjxyqxbj724,0.5014789590651059,0.0203987288900158,0.240499322073834,0.25412567000965186,低风险,life,study_v1,,,,,,,,,,0.0,0.0,0.0,P,提示缺失型,MAP 机制以提示维度为主，说明外部提醒、约束和环境触发较弱。,该学生综合风险为低风险，主要由生活维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于提示缺失型。建议优先从提示干预入手。,提示,建议从提示机制入手，优先使用行为提醒、外部约束与环境触发优化推动改进。,P3
pjxuqwbj935,0.5014789590651059,0.0202328104425679,0.24026436614529922,0.25399204521765767,低风险,life,study_v1,,,,,,,,,,0.0,0.0,0.0,P,提示缺失型,MAP 机制以提示维度为主，说明外部提醒、约束和环境触发较弱。,该学生综合风险为低风险，主要由生活维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于提示缺失型。建议优先从提示干预入手。,提示,建议从提示机制入手，优先使用行为提醒、外部约束与环境触发优化推动改进。,P3
pjxyqwbk956,0.5014789590651059,0.0403059587578397,0.21963335597265113,0.2538060912651989,低风险,life,study_v1,,,,,,,,,,0.0,0.0,0.0,P,提示缺失型,MAP 机制以提示维度为主，说明外部提醒、约束和环境触发较弱。,该学生综合风险为低风险，主要由生活维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于提示缺失型。建议优先从提示干预入手。,提示,建议从提示机制入手，优先使用行为提醒、外部约束与环境触发优化推动改进。,P3
